chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
8004086,13,562965,60868,2003-04-06,Horror
5340480,14,562965,60868,2003-05-15,Horror
4645104,15,562965,60868,2003-03-07,Horror|Graphic Novel|Adventure|Dystopian
1444215,16,562965,60868,2003-04-15,Horror|Humor
3787744,17,562965,60868,2003-05-12,Horror
5877452,18,562965,60868,2004-02-03,Horror|Graphic Novel
2432415,19,562965,60868,2003-12-02,Horror
9967083,1,898977,43540,2009-12-17,Horror|Dystopian|Humor
2506515,2,898977,43540,2010-01-06,Mystery|Historical Fiction|Dystopian|Horror
6691457,3,898977,43540,2010-01-26,Horror
9135227,4,898977,43540,2010-01-19,Humor|Young Adult|Historical Fiction|Horror
4414693,5,898977,43540,2010-03-31,Dystopian|Young Adult|Historical Fiction|Horror
5987060,1,630471,93136,1990-02-14,Paranormal|Mystery|Historical Fiction|Romance
2356460,2,630471,93136,1990-03-08,Humor|Paranormal|Dystopian|Historical Fiction
5579504,3,630471,93136,1990-04-13,Paranormal|Mystery|Crime
1831539,4,630471,93136,1990-04-30,Young Adult|Paranormal
7437119,1,622600,25191,2004-12-22,Horror|Historical Fiction
4279663,2,622600,25191,2005-01-16,Horror
3826492,3,622600,25191,2005-02-14,Romance|Horror
8539231,1,868136,49021,1990-11-28,Dystopian
9631574,2,868136,49021,1990-12-08,Dystopian|Humor|Historical Fiction|Thriller
8187585,3,868136,49021,1990-12-12,Dystopian|Science Fiction|Historical Fiction
3624280,1,204117,93283,2011-07-27,Crime|Adventure|Romance|Literary Fiction
1621098,2,204117,93283,2011-08-07,Romance|Paranormal
2829802,3,204117,93283,2011-08-12,Romance
4333932,1,261790,53393,2016-02-25,Dystopian|Adventure
7922102,2,261790,53393,2016-03-14,Dystopian
7126074,3,261790,53393,2016-04-05,Science Fiction|Dystopian
1930720,4,261790,53393,2016-04-16,Dystopian|Humor
5815242,5,261790,53393,2016-03-28,Science Fiction|Literary Fiction|Young Adult|Dystopian
9173086,6,261790,53393,2016-04-10,Paranormal|Young Adult|Dystopian
6407376,7,261790,53393,2016-07-24,Graphic Novel|Fantasy|Dystopian|Romance
2526606,8,261790,53393,2016-07-07,Historical Fiction|Literary Fiction|Thriller|Dystopian
1031885,9,261790,53393,2016-09-28,Dystopian
3399846,10,261790,53393,2016-07-27,Dystopian
3755268,11,261790,53393,2016-07-14,Dystopian
7969661,12,261790,53393,2017-01-20,Adventure|Crime|Dystopian|Horror
2128340,13,261790,53393,2016-12-21,Dystopian|Adventure
5543519,14,261790,53393,2016-07-04,Dystopian|Mystery|Paranormal|Adventure
9866026,15,261790,53393,2016-07-28,Dystopian
9116166,16,261790,53393,2017-04-05,Thriller|Dystopian|Fantasy
2829991,1,778526,89064,2000-09-03,Graphic Novel|Adventure
6043469,2,778526,89064,2000-09-22,Graphic Novel|Science Fiction
9053850,3,778526,89064,2000-10-19,Dystopian|Romance|Graphic Novel
7136147,4,778526,89064,2000-10-24,Young Adult|Graphic Novel|Mystery
8648076,5,778526,89064,2000-10-01,Romance|Mystery|Graphic Novel|Adventure
7244082,6,778526,89064,2000-12-27,Graphic Novel
1492836,7,778526,89064,2000-11-14,Crime|Graphic Novel
2634339,8,778526,89064,2001-02-18,Horror|Graphic Novel
8482962,9,778526,89064,2001-04-07,Graphic Novel|Horror|Young Adult|Literary Fiction
8271604,10,778526,89064,2001-04-25,Graphic Novel|Dystopian|Crime|Literary Fiction
1223823,11,778526,89064,2001-05-11,Graphic Novel|Adventure
8646421,12,778526,89064,2001-02-04,Horror|Romance|Mystery|Graphic Novel
4959232,13,778526,89064,2001-07-24,Graphic Novel
3216464,14,778526,89064,2001-06-29,Graphic Novel
8927192,15,778526,89064,2000-12-24,Graphic Novel|Humor|Adventure
2067070,16,778526,89064,2001-08-14,Dystopian|Graphic Novel
9631176,17,778526,89064,2001-10-08,Graphic Novel
7656596,1,481405,41056,2017-11-19,Fantasy|Young Adult
7404414,2,481405,41056,2017-12-09,Fantasy|Literary Fiction|Humor
5578323,3,481405,41056,2017-12-21,Fantasy|Mystery
6642717,4,481405,41056,2018-02-08,Science Fiction|Fantasy
5765872,5,481405,41056,2018-02-15,Fantasy
2684010,6,481405,41056,2018-01-23,Fantasy
5029153,7,481405,41056,2018-04-12,Mystery|Crime|Fantasy|Adventure
1058733,8,481405,41056,2018-06-03,Adventure|Crime|Fantasy
9227553,1,450861,52437,1999-02-06,Dystopian|Historical Fiction
4742640,2,450861,52437,1999-03-08,Dystopian
6895460,3,450861,52437,1999-02-22,Dystopian|Horror
2905744,4,450861,52437,1999-03-23,Adventure|Dystopian|Romance|Science Fiction
7061968,5,450861,52437,1999-04-07,Fantasy|Dystopian
5235429,6,450861,52437,1999-05-07,Dystopian
9508769,1,958952,73806,2016-01-03,Horror|Thriller|Science Fiction
9539980,2,958952,73806,2016-02-01,Horror|Science Fiction
7709231,3,958952,73806,2016-02-20,Science Fiction
1054366,4,958952,73806,2016-01-27,Humor|Horror|Science Fiction
9717279,5,958952,73806,2016-04-24,Dystopian|Science Fiction|Young Adult
4799739,6,958952,73806,2016-02-07,Science Fiction
9240634,7,958952,73806,2016-05-14,Science Fiction|Literary Fiction
1421464,1,244464,49599,2016-04-28,Thriller|Fantasy
1968090,2,244464,49599,2016-05-08,Graphic Novel|Humor|Fantasy
6400342,1,228957,15952,2016-03-22,Horror
7634469,1,989816,44816,2018-12-05,Paranormal|Literary Fiction|Mystery
2523163,1,311697,16599,2017-08-09,Horror|Thriller|Mystery|Romance
7585870,2,311697,16599,2017-09-02,Romance|Dystopian|Mystery
7538941,3,311697,16599,2017-09-12,Thriller|Mystery|Romance|Young Adult
5373042,4,311697,16599,2017-09-17,Romance
9321254,1,560438,78765,2007-07-29,Crime|Literary Fiction
4576702,2,560438,78765,2007-08-08,Literary Fiction
3526261,1,535945,74139,1999-08-24,Science Fiction|Paranormal
7658999,2,535945,74139,1999-09-02,Paranormal
9122596,3,535945,74139,1999-09-13,Paranormal
4947459,4,535945,74139,1999-11-19,Crime|Mystery|Paranormal|Historical Fiction
4943122,5,535945,74139,1999-10-19,Crime|Humor|Paranormal
8796571,6,535945,74139,1999-11-07,Literary Fiction|Paranormal|Graphic Novel
1545526,7,535945,74139,1999-12-28,Young Adult|Horror|Paranormal
9845156,1,906584,22999,2010-05-30,Graphic Novel|Mystery|Paranormal|Dystopian
9373422,2,906584,22999,2010-06-22,Mystery
4528211,3,906584,22999,2010-07-11,Mystery
9784746,4,906584,22999,2010-07-26,Fantasy|Mystery|Horror|Adventure
9876144,5,906584,22999,2010-09-27,Mystery|Young Adult
1952744,6,906584,22999,2010-09-12,Adventure|Paranormal|Mystery|Literary Fiction
3340706,7,906584,22999,2010-08-28,Mystery
8185476,8,906584,22999,2010-10-17,Literary Fiction|Mystery|Graphic Novel
3169404,1,906389,82733,2003-09-20,Thriller|Science Fiction
9259586,2,906389,82733,2003-09-30,Graphic Novel|Literary Fiction|Science Fiction|Fantasy
2683330,3,906389,82733,2003-10-24,Literary Fiction|Science Fiction|Adventure|Horror
9487886,4,906389,82733,2003-12-10,Science Fiction|Romance|Fantasy
2064679,5,906389,82733,2003-10-30,Humor|Science Fiction|Crime
8445317,6,906389,82733,2003-12-29,Fantasy|Humor|Science Fiction
4905226,1,106907,30707,2015-01-29,Fantasy|Mystery
6799129,1,357232,33022,2001-07-22,Historical Fiction
5782126,2,357232,33022,2001-08-19,Paranormal|Historical Fiction
9909649,3,357232,33022,2001-08-11,Graphic Novel|Historical Fiction
9499622,4,357232,33022,2001-10-11,Mystery|Historical Fiction
7824493,1,975365,66436,2002-03-05,Thriller|Paranormal|Graphic Novel|Young Adult
9986774,2,975365,66436,2002-03-12,Young Adult|Adventure|Graphic Novel
8185590,3,975365,66436,2002-04-12,Mystery|Graphic Novel|Literary Fiction
9763413,4,975365,66436,2002-03-26,Fantasy|Historical Fiction|Graphic Novel
1542081,5,975365,66436,2002-04-02,Young Adult|Graphic Novel|Literary Fiction|Historical Fiction
7873711,6,975365,66436,2002-07-23,Humor|Literary Fiction|Graphic Novel|Adventure
2707914,1,948450,73469,2012-09-29,Graphic Novel|Historical Fiction|Paranormal|Thriller
6255687,2,948450,73469,2012-10-17,Mystery|Thriller
6390781,3,948450,73469,2012-10-23,Historical Fiction|Thriller
4083080,4,948450,73469,2012-11-28,Crime|Thriller
5174718,5,948450,73469,2012-11-24,Thriller|Adventure|Literary Fiction|Crime
1685677,6,948450,73469,2012-11-08,Thriller
1034636,7,948450,73469,2012-12-10,Humor|Thriller|Literary Fiction
4883818,8,948450,73469,2013-01-19,Thriller
7283943,9,948450,73469,2013-05-27,Thriller|Literary Fiction
3249169,10,948450,73469,2013-02-02,Thriller|Graphic Novel
9751794,11,948450,73469,2013-07-16,Romance|Thriller|Science Fiction
3431472,12,948450,73469,2013-08-25,Historical Fiction|Crime|Thriller
8504765,13,948450,73469,2013-07-14,Thriller|Adventure
4664577,14,948450,73469,2013-09-15,Historical Fiction|Fantasy|Thriller|Adventure
4496504,15,948450,73469,2013-09-14,Science Fiction|Paranormal|Horror|Thriller
8522375,16,948450,73469,2013-09-24,Dystopian|Mystery|Thriller
7184605,1,596672,64254,2015-10-24,Humor|Historical Fiction
5392517,2,596672,64254,2015-11-02,Humor|Historical Fiction|Crime|Mystery
3957203,3,596672,64254,2015-12-01,Literary Fiction|Historical Fiction|Dystopian
6706792,4,596672,64254,2016-01-07,Young Adult|Historical Fiction
3198665,1,457900,88282,1996-02-11,Young Adult|Adventure|Historical Fiction|Horror
6674106,1,400687,17603,1994-08-21,Crime
5005963,2,400687,17603,1994-09-02,Adventure|Literary Fiction|Crime|Dystopian
2440196,3,400687,17603,1994-09-12,Horror|Crime
3021924,1,629554,36794,1998-12-30,Humor|Graphic Novel
2811470,2,629554,36794,1999-01-15,Fantasy|Historical Fiction|Graphic Novel|Humor
3019354,3,629554,36794,1999-02-10,Horror|Humor
9509757,4,629554,36794,1999-03-21,Humor
8288368,5,629554,36794,1999-04-25,Humor|Paranormal|Fantasy
8089967,6,629554,36794,1999-03-25,Thriller|Dystopian|Humor|Paranormal
8758137,7,629554,36794,1999-03-18,Mystery|Humor|Crime
9144085,8,629554,36794,1999-02-17,Humor|Young Adult|Paranormal
9512822,9,629554,36794,1999-06-08,Humor
4159132,1,279581,60202,1990-07-20,Crime|Adventure|Young Adult|Mystery
3407217,2,279581,60202,1990-08-11,Adventure
5129942,3,279581,60202,1990-08-13,Literary Fiction|Adventure
7042059,4,279581,60202,1990-09-24,Horror|Mystery|Paranormal|Adventure
8937550,5,279581,60202,1990-09-26,Adventure
7740481,6,279581,60202,1990-11-17,Adventure
3587032,1,189374,56129,2009-05-08,Romance
7104722,2,189374,56129,2009-05-19,Mystery|Romance|Humor
1856043,3,189374,56129,2009-06-25,Crime|Paranormal|Romance|Mystery
4556024,4,189374,56129,2009-06-22,Mystery|Science Fiction|Thriller|Romance
7004009,1,378937,19572,2006-02-20,Paranormal|Literary Fiction
6501441,2,378937,19572,2006-03-14,Literary Fiction
2106796,3,378937,19572,2006-04-03,Horror|Literary Fiction|Science Fiction
1993101,4,378937,19572,2006-05-18,Literary Fiction
2303514,5,378937,19572,2006-04-21,Literary Fiction|Graphic Novel
8363700,1,490527,41608,2019-03-21,Dystopian
2354826,1,849941,32779,2008-09-13,Literary Fiction|Young Adult
5001848,2,849941,32779,2008-09-21,Literary Fiction|Humor|Historical Fiction
6283754,3,849941,32779,2008-10-21,Adventure|Mystery|Literary Fiction
4990188,1,891512,20271,1990-03-05,Historical Fiction|Romance|Horror
9787559,2,891512,20271,1990-03-31,Graphic Novel|Historical Fiction
9035378,3,891512,20271,1990-03-29,Fantasy|Historical Fiction|Humor
5341804,4,891512,20271,1990-05-19,Historical Fiction|Mystery|Young Adult|Literary Fiction
6217141,5,891512,20271,1990-06-01,Historical Fiction|Thriller|Fantasy
6784432,6,891512,20271,1990-07-13,Historical Fiction
9560039,7,891512,20271,1990-04-22,Historical Fiction|Mystery|Adventure|Dystopian
8939857,8,891512,20271,1990-07-30,Historical Fiction|Romance|Horror
7883352,9,891512,20271,1990-07-19,Historical Fiction|Graphic Novel|Young Adult
8423251,10,891512,20271,1990-05-16,Historical Fiction|Paranormal
7162585,1,535168,19830,2001-08-12,Thriller
9257347,2,535168,19830,2001-08-19,Thriller
8744019,3,535168,19830,2001-09-17,Thriller|Crime
7879312,4,535168,19830,2001-10-05,Crime|Humor|Thriller
4482545,5,535168,19830,2001-09-17,Thriller
1667098,6,535168,19830,2001-12-05,Thriller|Literary Fiction
7664919,7,535168,19830,2002-01-03,Literary Fiction|Thriller
2984774,8,535168,19830,2001-10-14,Thriller
8783782,9,535168,19830,2002-03-08,Crime|Thriller
5653694,10,535168,19830,2002-03-25,Thriller|Science Fiction|Crime
8388418,11,535168,19830,2001-10-21,Science Fiction|Thriller
8212652,12,535168,19830,2002-05-14,Thriller|Fantasy|Crime|Adventure
7346921,13,535168,19830,2002-02-08,Thriller
2266837,14,535168,19830,2002-02-10,Thriller
2809370,15,535168,19830,2001-12-02,Thriller|Mystery|Historical Fiction
5487277,16,535168,19830,2002-02-23,Thriller
6449185,17,535168,19830,2002-05-11,Horror|Dystopian|Historical Fiction|Thriller
2799786,18,535168,19830,2002-03-04,Thriller
8874357,1,478162,18870,2010-05-29,Crime|Historical Fiction
8960560,2,478162,18870,2010-06-17,Historical Fiction|Paranormal
9080519,3,478162,18870,2010-07-28,Fantasy|Young Adult|Historical Fiction
5168428,4,478162,18870,2010-07-07,Science Fiction|Horror|Literary Fiction|Historical Fiction
8346984,5,478162,18870,2010-06-26,Literary Fiction|Graphic Novel|Historical Fiction
6490234,1,760016,83664,2003-04-14,Humor|Historical Fiction
4225660,2,760016,83664,2003-04-27,Romance|Young Adult|Humor|Literary Fiction
7928173,3,760016,83664,2003-05-06,Humor
2549218,4,760016,83664,2003-07-04,Humor
8253835,5,760016,83664,2003-07-19,Fantasy|Thriller|Romance|Humor
8211339,6,760016,83664,2003-08-27,Humor
9580946,7,760016,83664,2003-08-18,Historical Fiction|Humor|Science Fiction
9909390,8,760016,83664,2003-09-29,Crime|Humor
4160068,9,760016,83664,2003-09-29,Science Fiction|Romance|Humor|Paranormal
4499478,10,760016,83664,2003-10-02,Literary Fiction|Adventure|Historical Fiction|Humor
9016963,11,760016,83664,2003-09-01,Fantasy|Humor|Young Adult|Thriller
6012577,12,760016,83664,2004-02-05,Young Adult|Humor
1155590,13,760016,83664,2003-10-23,Fantasy|Historical Fiction|Humor|Dystopian
5100373,14,760016,83664,2003-10-26,Mystery|Young Adult|Science Fiction|Humor
4236452,15,760016,83664,2004-04-12,Humor
9895101,1,797298,98288,2020-08-08,Young Adult
3068043,2,797298,98288,2020-08-18,Historical Fiction|Young Adult|Romance|Science Fiction
2920860,3,797298,98288,2020-10-01,Young Adult
7629204,4,797298,98288,2020-09-10,Young Adult|Paranormal|Horror|Adventure
7781346,5,797298,98288,2020-10-19,Young Adult|Dystopian|Horror|Paranormal
4580653,6,797298,98288,2020-12-21,Romance|Young Adult
3743695,1,357374,80075,2014-03-06,Fantasy|Young Adult|Mystery|Graphic Novel
1272798,2,357374,80075,2014-03-13,Thriller|Graphic Novel
7145876,3,357374,80075,2014-04-13,Adventure|Graphic Novel
4635456,4,357374,80075,2014-03-30,Graphic Novel|Literary Fiction|Thriller
5780929,5,357374,80075,2014-05-21,Graphic Novel
6427904,6,357374,80075,2014-04-25,Graphic Novel|Adventure|Science Fiction
7298125,7,357374,80075,2014-04-23,Graphic Novel
1912104,8,357374,80075,2014-07-03,Dystopian|Graphic Novel
3342563,1,258975,55193,1997-01-22,Romance|Fantasy
6511716,1,889794,33834,2013-08-26,Dystopian
3342785,2,889794,33834,2013-09-16,Historical Fiction|Mystery|Dystopian|Horror
4758857,3,889794,33834,2013-09-27,Romance|Dystopian|Thriller|Young Adult
9816844,4,889794,33834,2013-11-06,Dystopian|Adventure|Romance
3750348,1,890109,30070,1993-01-07,Humor
4782062,2,890109,30070,1993-02-04,Humor
3841019,1,655378,61987,2003-02-01,Romance|Crime|Fantasy|Young Adult
5697770,2,655378,61987,2003-02-16,Paranormal|Science Fiction|Crime
9908407,3,655378,61987,2003-03-05,Crime|Science Fiction|Dystopian|Fantasy
9307489,4,655378,61987,2003-03-30,Crime
2047220,5,655378,61987,2003-04-22,Crime
7079590,1,542207,53515,1991-09-24,Young Adult|Science Fiction
1796823,2,542207,53515,1991-10-20,Science Fiction
8380171,3,542207,53515,1991-10-10,Science Fiction|Thriller
6069121,4,542207,53515,1991-12-14,Science Fiction|Horror|Young Adult
9412347,5,542207,53515,1992-01-22,Fantasy|Science Fiction
6705055,1,925455,41439,1993-06-05,Crime|Mystery|Thriller|Literary Fiction
3125867,2,925455,41439,1993-07-04,Mystery|Young Adult|Thriller
3910145,1,339266,44311,1998-12-28,Adventure|Humor|Horror|Science Fiction
9365706,2,339266,44311,1999-01-22,Fantasy|Historical Fiction|Humor|Literary Fiction
3996513,3,339266,44311,1999-01-29,Mystery|Romance|Historical Fiction|Humor
1576614,4,339266,44311,1999-02-23,Humor
8359277,1,244697,10191,1993-01-12,Graphic Novel
6716194,2,244697,10191,1993-02-06,Romance|Graphic Novel
6475249,3,244697,10191,1993-03-05,Graphic Novel
5715246,1,940715,24802,1998-08-05,Crime
3834165,2,940715,24802,1998-08-21,Crime|Paranormal
6038085,1,549653,90560,1990-03-07,Thriller|Mystery
1029231,2,549653,90560,1990-03-16,Dystopian|Thriller|Horror|Mystery
2894247,1,533491,15747,2000-08-20,Paranormal|Dystopian|Thriller
5560303,2,533491,15747,2000-09-13,Dystopian|Mystery
2811167,3,533491,15747,2000-10-03,Science Fiction|Dystopian|Literary Fiction|Adventure
1713544,4,533491,15747,2000-11-03,Dystopian
3363645,5,533491,15747,2000-10-15,Graphic Novel|Dystopian|Science Fiction|Crime
8615731,6,533491,15747,2000-10-09,Dystopian
4391885,1,529191,56548,1993-10-12,Historical Fiction|Science Fiction
3427922,2,529191,56548,1993-11-11,Horror|Fantasy|Romance|Historical Fiction
1813109,3,529191,56548,1993-12-11,Literary Fiction|Historical Fiction|Fantasy
2749373,4,529191,56548,1993-12-26,Literary Fiction|Fantasy|Science Fiction|Historical Fiction
7616357,5,529191,56548,1993-11-13,Humor|Horror|Historical Fiction
8305487,6,529191,56548,1993-11-16,Young Adult|Dystopian|Historical Fiction
3038783,7,529191,56548,1994-03-05,Historical Fiction
1756037,1,581037,19447,2005-02-13,Humor
7580643,2,581037,19447,2005-02-26,Humor
6425826,3,581037,19447,2005-03-25,Humor
7177765,1,993796,88167,2020-04-21,Dystopian|Paranormal|Graphic Novel
6043908,2,993796,88167,2020-05-01,Dystopian|Historical Fiction
5456831,3,993796,88167,2020-06-18,Dystopian|Thriller
4750970,4,993796,88167,2020-07-17,Dystopian|Graphic Novel|Literary Fiction|Young Adult
2064733,5,993796,88167,2020-06-20,Young Adult|Dystopian|Paranormal
7954656,1,641228,12134,1996-03-20,Paranormal|Mystery
4749871,1,933206,86389,1996-07-11,Dystopian|Horror
8186600,2,933206,86389,1996-07-24,Dystopian
5792264,3,933206,86389,1996-08-12,Dystopian
9260532,4,933206,86389,1996-10-06,Dystopian|Adventure|Romance
6985485,5,933206,86389,1996-10-11,Dystopian
4342183,6,933206,86389,1996-10-29,Dystopian|Young Adult|Paranormal|Thriller
1760274,7,933206,86389,1996-11-14,Dystopian|Historical Fiction|Science Fiction|Fantasy
6292925,8,933206,86389,1996-12-05,Dystopian|Adventure|Horror|Humor
1428502,1,815337,94689,2009-01-30,Horror|Historical Fiction|Crime|Literary Fiction
3930414,2,815337,94689,2009-02-17,Historical Fiction|Horror|Crime|Mystery
8630972,3,815337,94689,2009-03-09,Historical Fiction|Horror
4480375,4,815337,94689,2009-03-25,Historical Fiction
4400966,5,815337,94689,2009-05-26,Science Fiction|Historical Fiction
9715964,6,815337,94689,2009-04-30,Horror|Historical Fiction|Paranormal|Dystopian
7754189,7,815337,94689,2009-03-13,Young Adult|Paranormal|Historical Fiction
7425287,8,815337,94689,2009-03-20,Literary Fiction|Historical Fiction
5524515,9,815337,94689,2009-05-14,Young Adult|Historical Fiction|Thriller
8775497,10,815337,94689,2009-09-21,Dystopian|Horror|Crime|Historical Fiction
8491327,1,479347,47054,1995-01-13,Horror|Thriller
7522860,2,479347,47054,1995-02-06,Thriller|Dystopian
8754473,3,479347,47054,1995-02-04,Thriller
2366531,4,479347,47054,1995-03-23,Dystopian|Thriller
9459707,1,131208,91857,1997-08-10,Adventure|Fantasy|Mystery|Crime
7574805,2,131208,91857,1997-09-04,Young Adult|Adventure|Romance|Paranormal
2579975,3,131208,91857,1997-09-11,Historical Fiction|Romance|Adventure
1398207,4,131208,91857,1997-10-09,Adventure|Fantasy|Thriller|Paranormal
6027168,5,131208,91857,1997-10-21,Adventure|Young Adult|Thriller
1003077,6,131208,91857,1997-11-18,Horror|Adventure
5808376,7,131208,91857,1998-02-06,Thriller|Adventure
6295412,8,131208,91857,1997-10-05,Adventure
1829944,9,131208,91857,1997-11-22,Adventure
2549627,10,131208,91857,1997-12-14,Graphic Novel|Adventure
1553807,11,131208,91857,1997-12-08,Adventure|Mystery|Science Fiction
6620175,12,131208,91857,1997-11-17,Mystery|Young Adult|Adventure
1851738,13,131208,91857,1998-07-12,Dystopian|Crime|Adventure
2592238,14,131208,91857,1998-07-14,Adventure
5655216,15,131208,91857,1998-10-04,Mystery|Adventure|Horror
6200850,1,564077,59672,2012-08-11,Crime
4318297,2,564077,59672,2012-09-07,Crime|Historical Fiction
2868706,3,564077,59672,2012-10-10,Paranormal|Crime|Young Adult|Romance
1057631,4,564077,59672,2012-10-22,Young Adult|Graphic Novel|Mystery|Crime
7207367,5,564077,59672,2012-12-01,Historical Fiction|Graphic Novel|Crime
6691603,6,564077,59672,2012-12-09,Thriller|Crime|Horror
1260568,7,564077,59672,2013-02-01,Science Fiction|Fantasy|Literary Fiction|Crime
4046308,8,564077,59672,2012-09-29,Dystopian|Crime|Humor
5613308,9,564077,59672,2012-11-15,Graphic Novel|Crime|Dystopian
5879555,10,564077,59672,2013-01-20,Crime|Science Fiction|Literary Fiction
3142619,11,564077,59672,2012-12-09,Science Fiction|Graphic Novel|Crime
1231286,12,564077,59672,2013-02-25,Crime|Young Adult
9228195,1,252656,62431,2018-05-08,Graphic Novel
6125127,2,252656,62431,2018-05-30,Graphic Novel|Horror
6419523,3,252656,62431,2018-05-30,Graphic Novel
2804799,1,907562,31020,1996-04-05,Fantasy|Mystery
4735591,2,907562,31020,1996-04-12,Mystery
1169842,3,907562,31020,1996-05-25,Literary Fiction|Mystery|Dystopian
9738181,4,907562,31020,1996-05-05,Mystery|Thriller
5048554,1,110431,68830,2009-12-01,Graphic Novel|Young Adult|Crime
9788707,2,110431,68830,2009-12-25,Crime|Paranormal|Adventure
8274235,3,110431,68830,2009-12-25,Crime|Horror
9185527,4,110431,68830,2009-12-25,Crime
7512368,5,110431,68830,2010-01-02,Horror|Crime
3202288,6,110431,68830,2010-02-09,Crime|Humor
2410916,7,110431,68830,2010-02-17,Crime
6602103,8,110431,68830,2010-05-25,Crime|Young Adult
7446886,9,110431,68830,2010-05-26,Crime|Paranormal|Romance
3996611,10,110431,68830,2010-06-08,Literary Fiction|Crime
4765421,1,852485,78903,2010-02-02,Young Adult|Science Fiction|Thriller|Crime
6388956,2,852485,78903,2010-02-26,Historical Fiction|Young Adult|Crime
4672688,3,852485,78903,2010-03-08,Crime|Literary Fiction
3665159,4,852485,78903,2010-05-03,Literary Fiction|Crime|Mystery|Romance
3296876,1,945411,53911,1995-12-06,Fantasy|Dystopian
3625724,1,642479,64460,2014-05-13,Romance
4361281,2,642479,64460,2014-05-21,Humor|Romance|Science Fiction
1878767,3,642479,64460,2014-07-02,Thriller|Horror|Romance|Young Adult
9212529,1,172961,73499,2008-02-15,Young Adult|Horror|Dystopian|Fantasy
3071982,2,172961,73499,2008-03-02,Dystopian
9387934,3,172961,73499,2008-03-08,Science Fiction|Dystopian|Humor|Horror
2590387,4,172961,73499,2008-04-12,Dystopian|Horror|Science Fiction
6811230,1,188896,89194,2008-01-01,Fantasy|Historical Fiction
3216170,1,454737,91924,2008-05-01,Science Fiction
9223349,2,454737,91924,2008-05-25,Horror|Romance|Young Adult|Science Fiction
3696654,1,430096,84349,2000-10-11,Romance|Historical Fiction|Science Fiction
9663703,2,430096,84349,2000-10-22,Fantasy|Humor|Dystopian|Romance
4674388,1,521161,23069,2002-04-25,Paranormal|Historical Fiction
5049762,2,521161,23069,2002-05-22,Literary Fiction|Historical Fiction|Thriller
2799538,3,521161,23069,2002-06-16,Historical Fiction|Crime|Graphic Novel
3844364,1,909891,50319,1999-09-20,Historical Fiction|Science Fiction
4713039,1,272306,53228,2012-06-04,Fantasy|Thriller|Dystopian|Historical Fiction
9928496,2,272306,53228,2012-06-16,Adventure|Graphic Novel|Historical Fiction
9517588,1,555157,42096,2005-12-04,Graphic Novel|Crime|Dystopian
7085358,2,555157,42096,2005-12-26,Graphic Novel|Romance
7669392,3,555157,42096,2006-01-09,Graphic Novel|Adventure
6930641,1,164454,36624,1997-03-22,Graphic Novel|Historical Fiction
2188825,2,164454,36624,1997-04-01,Horror|Graphic Novel|Literary Fiction|Historical Fiction
7943466,1,512369,53449,2020-05-16,Dystopian
2117927,2,512369,53449,2020-06-03,Dystopian|Science Fiction|Romance
3053523,3,512369,53449,2020-06-19,Dystopian|Young Adult|Fantasy
6747645,1,896070,59786,1997-07-25,Adventure|Literary Fiction|Romance|Graphic Novel
9606348,2,896070,59786,1997-08-05,Adventure|Crime|Literary Fiction
3107033,1,138895,33283,2017-09-18,Science Fiction|Young Adult|Literary Fiction
1699402,2,138895,33283,2017-10-12,Young Adult
7292362,3,138895,33283,2017-10-18,Young Adult
5210971,4,138895,33283,2017-12-02,Young Adult
8087653,1,792244,52247,2016-12-24,Dystopian|Humor
3708597,1,772625,30892,2015-06-27,Dystopian|Humor
6547014,2,772625,30892,2015-07-06,Fantasy|Horror|Humor|Young Adult
2182820,3,772625,30892,2015-07-29,Fantasy|Humor
2546596,4,772625,30892,2015-08-20,Humor
6978545,5,772625,30892,2015-09-23,Graphic Novel|Romance|Humor
5469385,6,772625,30892,2015-10-15,Horror|Humor|Science Fiction
7652003,7,772625,30892,2015-08-26,Humor
5129663,8,772625,30892,2015-11-07,Thriller|Humor|Adventure
7741532,1,258284,90440,2017-03-22,Fantasy|Paranormal|Thriller|Mystery
8912589,2,258284,90440,2017-03-30,Dystopian|Crime|Paranormal
2308214,3,258284,90440,2017-04-25,Horror|Paranormal|Dystopian
4967552,4,258284,90440,2017-04-12,Mystery|Paranormal|Dystopian|Science Fiction
6385890,5,258284,90440,2017-04-27,Paranormal|Romance|Dystopian|Literary Fiction
7314983,6,258284,90440,2017-08-19,Humor|Fantasy|Paranormal
2207740,7,258284,90440,2017-08-25,Thriller|Crime|Humor|Paranormal
3287026,8,258284,90440,2017-09-20,Fantasy|Paranormal|Young Adult|Science Fiction
4001580,9,258284,90440,2017-10-08,Dystopian|Paranormal|Adventure|Humor
5711899,10,258284,90440,2017-12-17,Horror|Thriller|Paranormal|Literary Fiction
8565131,1,702466,24748,1999-06-08,Dystopian|Fantasy|Thriller|Horror
4727054,2,702466,24748,1999-07-02,Dystopian
2864653,1,160617,12757,2017-08-03,Dystopian|Historical Fiction
6288071,2,160617,12757,2017-08-30,Historical Fiction|Fantasy|Horror
3942972,3,160617,12757,2017-08-25,Historical Fiction
8021862,1,762288,54869,2017-02-11,Humor|Adventure|Young Adult|Paranormal
1639376,2,762288,54869,2017-03-07,Young Adult
4770500,3,762288,54869,2017-03-19,Crime|Thriller|Young Adult|Paranormal
